"TYPE","YEAR","MONTH","address","lon","lat","GPS","city"
"Mischief Under $5000",2014,2,"4100 GLADSTONE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"3300 VICTORIA DR",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2600 E 5TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2100 W 10TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"3600 W 6TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"DUNLEVY AVE / E CORDOVA ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"4300 PERRY ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"6800 RALEIGH ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2200 E 40TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1100 VICTORIA DR",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"E 50TH AVE / FRASER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"4600 EARLES ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2400 ST CATHERINES ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1200 DAVIE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"400 MAIN ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2800 GRANT ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"3500 KINGSWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 W WATERFRONT RD",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2100 E HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2100 WALL ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"MANITOBA ST / W 3RD AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 E 56TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2400 ST CATHERINES ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1400 CYPRESS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1900 E 4TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"300 POWELL ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1300 BEACH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1900 COMMERCIAL DR",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"500 RICHARDS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"4700 KNIGHT ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2600 WILLOW ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"600 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"700 DUNSMUIR ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2000 SCOTIA ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"300 W BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1600 KITCHENER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"3100 ROSEMONT DR",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"400 W HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 BURRARD ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1400 COMMERCIAL DR",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1100 VENABLES ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"ABBOTT ST / EXPO BLVD",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"300 ABBOTT ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1600 BEACH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"6900 ARGYLE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2300 W 19TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 W BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"500 HORNBY ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 E 57TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2000 DUNDAS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2900 E PENDER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"500 MOBERLY RD",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"500 E 6TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"500 BEATTY ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2400 E BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2300 E BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 E 11TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"4600 W 10TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"3300 KINGSWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 W HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"MAIN ST / TERMINAL AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1100 HOWE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"7100 KILLARNEY ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 BLOOD ALLEY SQ",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 NELSON ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2000 W 4TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"300 KINGSWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"3200 WILLIAM ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 WATER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"800 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 HOWE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2400 KAMLOOPS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2900 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 WATER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"TAYLOR ST / W PENDER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2100 FRANKLIN ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"3400 CHERRY ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"400 RICHARDS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"300 CAMBIE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2500 NANAIMO ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"5300 CAMOSUN ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 TALISMAN AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 W BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1100 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"900 HORNBY ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 PACIFIC ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2800 W 10TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"8700 MONTCALM ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"500 SEYMOUR ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"900 SEYMOUR ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"600 HORNBY ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"500 TAYLOR ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1600 DAVIE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1500 MAIN ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"500 POWELL ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1400 ROBSON ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"200 SE MARINE DR",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"500 TAYLOR ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"5000 VICTORIA DR",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"800 E HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"700 E HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2100 MACDONALD ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1100 W 8TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1800 W 57TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"3100 W BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"200 E 16TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 BEACH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"400 BEACH CRES",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 E WATERFRONT RD",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"600 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"E HASTINGS ST / TRANS CANADA HWY",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 POWELL ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1200 MARINASIDE CRES",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2200 E 28TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"700 MAIN ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"800 E 6TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 E HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"BURRARD ST / SMITHE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"CAMBIE ST / W 50TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"8000 FRASER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1500 NELSON ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1900 E HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"900 DENMAN ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2400 E 12TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"700 MAIN ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2000 E 51ST AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 W 7TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"FOLEY ST / GREAT NORTHERN WAY",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 W HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"6300 MAPLE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 SMITHE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"3900 W 37TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"300 E HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1100 E PENDER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1400 E 53RD AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 W BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1600 NAPIER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 BLOOD ALLEY SQ",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"600 CARDERO ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2600 FRASER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"200 PRINCESS AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 W HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 W PENDER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1100 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1300 W 70TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2400 W 41ST AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 E PENDER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"500 BEATTY ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"300 E BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1700 W 75TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"4500 MOSS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"800 SEYMOUR ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"EXPO BLVD / GRIFFITHS WAY",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"6200 ST CATHERINES ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2000 E 44TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"500 TAYLOR ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"3100 E 5TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"200 W 6TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"3500 FLEMING ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1900 FERNDALE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1600 MANITOBA ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1500 ALBERNI ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"200 E 17TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 W 49TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"900 E BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1400 COMMERCIAL DR",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"400 ALEXANDER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 W HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 W CORDOVA ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"ALBERNI ST / THURLOW ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1800 W 7TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1800 FRANKLIN ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 W PENDER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"400 MCLEAN DR",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"6100 OAK ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2800 PANDORA ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 E CORDOVA ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1700 E 62ND AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 E 12TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"600 ABBOTT ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 E HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"600 E GEORGIA ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"200 W 17TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2700 LAUREL ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"CROWLEY DR / JOYCE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"6600 LAUREL ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2800 ARBUTUS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"4500 CLANCY LORANGER WAY",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"300 E 16TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 W 8TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1700 BARCLAY ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1800 E PENDER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"300 E 2ND AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"RICHARDS ST / WATER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1900 W 7TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"6400 LABURNUM ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 WATER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"700 W GEORGIA ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"3600 MAIN ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 COMOX ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"EXPO BLVD / QUEBEC ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"6700 ROSS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 WATER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 WATER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 WATER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 WATER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 WATER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"700 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"500 SEYMOUR ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"400 CARRALL ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"ALMA ST / SW MARINE DR",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 W 7TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"3500 E GEORGIA ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"3800 W 35TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"4700 ARBUTUS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"300 CAMBIE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 W 8TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"6100 BUTLER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 CANADA PL",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"900 E 56TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1200 MELVILLE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"500 ABBOTT ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"600 W 70TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2500 KINGSWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1900 MCNICOLL AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"500 W HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1100 BURNABY ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1800 WHYTE AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2000 FERNDALE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"300 JACKSON AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"700 E 31ST AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"800 SEYMOUR ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"E 49TH AVE / MAIN ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2600 COMMERCIAL DR",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"700 MAIN ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"400 E 22ND AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1400 CREEKSIDE DR",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"200 UNION ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"800 DENMAN ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1800 YEW ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"600 ABBOTT ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"900 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"700 W GEORGIA ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 E HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"700 DRAKE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"500 THURLOW ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"600 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2000 W 10TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 PACIFIC ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1300 GRAVELEY ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2100 COMMERCIAL DR",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"700 PACIFIC BLVD",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"500 W 7TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"400 W PENDER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 PACIFIC ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"3400 W 18TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2800 GRANT ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"400 E 6TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"JACKSON AVE / KEEFER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"4000 W 39TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 E 12TH AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 E CORDOVA ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"300 TERMINAL AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1100 E PENDER ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"3000 CROWN ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"100 W BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1100 BARCLAY ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"600 CITADEL PRDE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"700 MAIN ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"200 GORE AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"2200 CASSIAR ST",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1700 W BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"JOYCE ST / KINGSWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Mischief Under $5000",2014,2,"1000 SEYMOUR ST",NA,NA,NA,"VANCOUVER BC"
